,review_id,restaurant_id
0,YwzbHm4jbO6mtF4noVE1PQ,RLB-RxkiAcY4pwjTYUzpEA
0,tuAEiYPJERBprqDtokBUHQ,qCVbvgYjJkdsrSN71Ra0Ew
0,VVtnnxrBQpPycD0-rNUiHw,SwDn4LYC7uzQMmIz8RMBBg
0,UxPYw0DmHjz3WqxFwUQT6Q,j7LZM6rf4Bf33exo6XXKGA
0,UU-QbQH9plJ3rC5GHl5EfQ,AHQSq5ZdYVQUleXgPwHHhg
0,J_6ODjKZkpJY4E9QQ-EtQg,DZG3652AxmIUGmlF-hg3mw
0,ybGGHPpsT5pI9W5tC7u1AA,vVLLNrqhvrkVXfIIW9Etag
0,T_fiGEn8yvj9WjtgqXu1VA,2ZaldC7ird5-K9sSvK6tIw
0,u4sF-_ai5RFukGPA9H-gpA,qCVbvgYjJkdsrSN71Ra0Ew
0,zw1s5WGFUjFW_GmLYLEVHQ,0CeoONLXqseUxPdGerefOQ
0,be4evhTLFk-DGoj82MznuQ,SwDn4LYC7uzQMmIz8RMBBg
0,DgMbS4gcPYAPEnWMBncjsw,j7LZM6rf4Bf33exo6XXKGA
0,6XTpSVRcpr7GEZcAG07_VQ,vVLLNrqhvrkVXfIIW9Etag
0,9v2_9ft6XmhJ5HmokHtmwA,jAwmIPk8p2c2kxAbL7Ocyw
0,5evVDl22zsHCseRFfM0YZQ,R36Rhjk95Jh70scUravEQw
0,PfSsts0AqqkWTUTCln_N1w,SwDn4LYC7uzQMmIz8RMBBg
0,UjFYkCFw4W5KhkfVwArxJQ,OwBgQo86CL2GmGX0OIUEEw
0,biUbNyibthq6qg8qIxJ_Kw,OwBgQo86CL2GmGX0OIUEEw
0,Y49oMGIAxE_EgVcDbQMJ3g,Qz6-OxFp9PhGwMZG5geqpw
0,l9mV3aKRxL3p6nyHyb-tyQ,qwIF7ZBgyP01Cdt53aYS3w
0,EIqeooAF3XJDV1R8v6zMCQ,DZG3652AxmIUGmlF-hg3mw
0,8ZYz0bMToqil51HiY6JHWQ,FyPqFGQXuX7Jkrjm6LoC0Q
0,r6A69Hq18uGh1U0XPSmO6A,cVWOVdiHpPRzuS2FSQUgfA
0,RtAWA2fFweQSAYetN83F2A,j7LZM6rf4Bf33exo6XXKGA
0,0clB125Ru5nHK-SgO0ATGQ,fNd-tOJGusNDcT0Kqzikaw
0,VD4PDUBxv1LPgaL_ThEHxg,JaJDxNxLsV4h_Nkt7HsMAA
0,btvnwoiLn1PExhbkouKYxg,j7LZM6rf4Bf33exo6XXKGA
0,uuLBjhqqUMwJ6HtYfwY-gA,OwBgQo86CL2GmGX0OIUEEw
0,Gjk5e54IE0O8YQbhxiZQ-Q,pOCjLcWQskQjRPi6zdLvAw
0,NbUqMsFPBUZNpmE8Wo5yzw,DvKVx_Em_UkG2NPeeKSJzg
0,IVB0r6eqvXWACUjyS2PuGg,_ZG6xLrZ7VIfcQS_tl0Mpg
0,uFLUyB2zdZH8n9Ilghehzg,AHQSq5ZdYVQUleXgPwHHhg
0,tEnI6HtIVuxivDn2c8P7Gg,DoHkrJJVPffu924i6MLtcg
0,fs4pkmb8hi8DaepJ-PbQLg,OwBgQo86CL2GmGX0OIUEEw
0,p4w5Hwz4P5YiXIK2T6Bosg,qRB4CzTnQy6iOO4D1FT4kg
0,eEqaPVNHdFkF97IpTSdlhA,0CeoONLXqseUxPdGerefOQ
0,rpE8RJE24FDW_jNj9NZGMQ,L-NBC1etnxAvHP_u2xo4Ow
0,aOCiHy6y4zWubBIk_YwMAw,FYOPKSHyRVYwqjNayJdIPA
0,QpBYzKmgiooHjqu3vzh-6w,OwBgQo86CL2GmGX0OIUEEw
0,nqISgK4NN9-Vn3jw8pvvzg,ElEbumta2ujV9PTx4OGbVw
0,-QphKX8JNGnQzYxUCRQpWw,4lVR4qfWaX-wn1v4EakF8A
0,Zv7Wmg4wxIYl3VQ49-9PbQ,71UVaCN8AtyovlqoS0Hixg
0,W8uN_0JkorcCHk_BzRlsFg,BKVwN2btBPovpWis42Urlg
0,lZqohy9CBuZEht48CPetbA,rwPdi2Ept5LcVYIRUjj53Q
0,ERLRRgKS4OXI-7IPBZ11Jw,Rgp0ZBmxRjf0pqqVnvzm8w
0,FPwRq4Lbgmbny3aLp7RiUg,0CeoONLXqseUxPdGerefOQ
0,EWmCddLiTHV31ru1HTiuhg,mcmOeaoHlryrtogjd3tooQ
0,VEb6uauln74EZHhTGWQQqA,0CeoONLXqseUxPdGerefOQ
0,w0sEPEWRIWOofMKe2irRXQ,yFxxhrdtDfmNF4xcXeem8A
0,oOd2ecrKj8rQnZclminw0A,vVLLNrqhvrkVXfIIW9Etag
0,shbLFFitIFiU7qKFY3q53g,vVLLNrqhvrkVXfIIW9Etag
0,Lf1oQQGWSJyQyNJokoShIQ,dz3dov1RfT25X_StP__cdQ
0,R5dna0M-H9okueT-kIa7-A,bbm5_njEZyw68E7UUY0xgQ
0,opachlNlkFaATHei7FK-fg,iWyYWFXrOvyoxIvUPf8OuA
0,OdTC-3xUWqlx7M4GjawKqg,mcmOeaoHlryrtogjd3tooQ
0,xKcFTal5tWgMsAaBHNM_nQ,pOCjLcWQskQjRPi6zdLvAw
0,8p7KtA9Jfg95LU5u9spSEA,71UVaCN8AtyovlqoS0Hixg
0,A-sO9ufiUktorppEnI4w7Q,2XEXr1Ba8V8qN4IGADNliA
0,qieocAs49-yBCukgezWI9g,mnyk_gnb60vFB2o6Y8c2Gw
0,nl4SOw9kwHDX0gBAzDfXKQ,4lVR4qfWaX-wn1v4EakF8A
0,N6mt0YdoiryqgbkY6Wi1NQ,-6eomXaFuOSKPsUbk2A3xQ
0,B-l-fGs5Tpo15D4I07yG4w,OwBgQo86CL2GmGX0OIUEEw
0,Idr41GQUr8Bfp7FuiqviWA,JCXcdCGpqIRXEGzhPukdsg
0,dbptgk5AoNLkKRVq6jAQAA,xSaH011Ov02w-8sxr78M6Q
0,o_6UaIvJ6w6MkrhiSMqEww,yfKe5Ne8oo4jEBXiZvr__g
0,8H_WUvs-qxNqTTjswbFyig,iWyYWFXrOvyoxIvUPf8OuA
0,WMmoEnJUpbfTXlBXv5R2xA,BKVwN2btBPovpWis42Urlg
0,31iJI7eynC59Lcmt7-GkSg,jJKvRg2tYr7qWP-VxdjCTQ
0,T__NTMEx9YUYMIm_nOy-Lw,pOCjLcWQskQjRPi6zdLvAw
0,vOOQxNDPIMxavQAP6XwSYg,jwp7_9S5IslgXnA7udfkYQ
0,v91kjEOssRjK99FJpiVKnA,j7LZM6rf4Bf33exo6XXKGA
0,3Gf9NPvv2BHP2r4lE3PkRw,BKVwN2btBPovpWis42Urlg
0,nBQ0Pag3Q077HLelEZV-qQ,7sdNASlBZhZMQalQUKB4ug
0,cWsFRC-q1Qa53kTDkA89MQ,7NZ8Uq7Xtx4i7MR--1IjNA
0,yC4TNCm2gU9rdmtwZnyWbA,j7LZM6rf4Bf33exo6XXKGA
0,YBt467UZK9LrhxFhlACAdQ,ElEbumta2ujV9PTx4OGbVw
0,Ju5x_tg37FVLO9WWB4-kfw,Qz6-OxFp9PhGwMZG5geqpw
0,6PeR9by0LCtnFOUHtFasAg,mcmOeaoHlryrtogjd3tooQ
0,QgP3aL7H5pQJuvRvFyG6uw,T3zMecCY619BrWOg-fi7lA
0,9A-qiluAkOMKCya5rKiopQ,R36Rhjk95Jh70scUravEQw
0,DKjKtyi_p4pIA9THnCNK1w,j7LZM6rf4Bf33exo6XXKGA
0,qSFZ5XBclwcb7CB5y8xWwg,JaJDxNxLsV4h_Nkt7HsMAA
0,gHrq-ax22elLPC6UMRHrIw,JaJDxNxLsV4h_Nkt7HsMAA
0,5izAwHCYYFJRCJ50lG0SNQ,jAwmIPk8p2c2kxAbL7Ocyw
0,TkSMS76ybwxq5JztETop-Q,FyPqFGQXuX7Jkrjm6LoC0Q
0,OR6WZooJ3K_MXbBOe8Pszw,mnyk_gnb60vFB2o6Y8c2Gw
0,SxJjfD-xuwi9zzm8fO4EIQ,fNd-tOJGusNDcT0Kqzikaw
0,yUWhwbX7Ez89U0Xu1NxHNw,9pPK-EhpT9jkC7WXdtDM-w
0,x0XEzvkk2gYle7PXz9hWcQ,qRB4CzTnQy6iOO4D1FT4kg
0,WgBUSgfH7VIt-zmR5cSkRA,Y8iVXWq_C-U3POZ6yItw7Q
0,_xZ32CX3YX0Ta6-wcFMy8g,yFxxhrdtDfmNF4xcXeem8A
0,ZvyG3_35vh9GqO_x92WX_Q,FyPqFGQXuX7Jkrjm6LoC0Q
0,U7GZnGseowe2EPKgmQI85w,qCVbvgYjJkdsrSN71Ra0Ew
0,Kb3KgR1AunBCdGPWW_Jsqw,yFxxhrdtDfmNF4xcXeem8A
0,wEXTVeJJIg7SjD8cVMYayw,vVLLNrqhvrkVXfIIW9Etag
0,GPlB0pMv7JWsNo6qlLzvXQ,jAwmIPk8p2c2kxAbL7Ocyw
0,kloXpDBUzQdoZoRao7iKoA,SwDn4LYC7uzQMmIz8RMBBg
0,YB2UAAo9qrQ45mUezbjivQ,hJ0QkeOdQ5y7MTmdR9NO1Q
0,m392Qkwyzuvlyp7IYTJ0GA,UWQn01BHc7jJnjDx6y-n9Q
0,SAjxXXVKEV0XVvM056wY-w,bn0XzKxBRBWvnHUMg5cz6g
0,kKDieoYin9go9Bcs5sMxLA,hJ0QkeOdQ5y7MTmdR9NO1Q
0,yXM_Bvm34lU0miCTtTnEEA,mcmOeaoHlryrtogjd3tooQ
0,ZNvt-PDIJ2GYbo3j37SmPw,DoHkrJJVPffu924i6MLtcg
0,mAtnC_WBTKcuOar9S8fchg,hJ0QkeOdQ5y7MTmdR9NO1Q
0,JCUSlujw9YvQRHQT5z8q0w,iWyYWFXrOvyoxIvUPf8OuA
0,duboJ-7rzyqwWiwzCGrSMg,9pPK-EhpT9jkC7WXdtDM-w
0,G7qLr2dIH1r_RdD0xQOykg,-6eomXaFuOSKPsUbk2A3xQ
0,3AUBVITZWxB2gB5Il_5YnQ,OwBgQo86CL2GmGX0OIUEEw
0,tBa8ZPuDUtkELMkI96Wv5A,mcmOeaoHlryrtogjd3tooQ
0,aoQcDAgYVn3TYjBFm2yDGg,mnyk_gnb60vFB2o6Y8c2Gw
0,I28mJuY22UZ4pztYjh9sUw,KzGXMHnlrknUhEjNyD8yZQ
0,Hdpe2xkjEQakHQur3uy4BQ,0CeoONLXqseUxPdGerefOQ
0,vX_IKXNVrYloM_OwdMIJtw,Yh0HF45_lVXa6gSSKsJY1w
0,SfSPKO-enAfWaQ6LbD-N5w,UWQn01BHc7jJnjDx6y-n9Q
0,nlXMQlqtzGzw4QvQjUFxwg,qCVbvgYjJkdsrSN71Ra0Ew
0,TmTxSO1J3DURULJj3DgKEA,TU3rjb_t9OVLoxVJpwEhwA
0,w03ALc0mjt0JVeXRcmtZeg,JaJDxNxLsV4h_Nkt7HsMAA
0,4M2P6PXJnx-9bz6acSVqbQ,j7LZM6rf4Bf33exo6XXKGA
0,vlzRHnJ5pPwXiwji-MA6gA,yFxxhrdtDfmNF4xcXeem8A
0,k_4WPtq3TcNcOqt8sMmtSg,OwBgQo86CL2GmGX0OIUEEw
0,hCkyFnGM-uhFqKKHpkOAjg,imCIha88DmlxaWpXScRkZw
0,aQ1sUQLZ8msbOeMr4zBaEg,iWyYWFXrOvyoxIvUPf8OuA
0,sTYQmW-wGe_MJqezg3vYzA,j7LZM6rf4Bf33exo6XXKGA
0,dJmlhy0QCjT_xt6PQfO1pw,FyPqFGQXuX7Jkrjm6LoC0Q
0,RWCiw89OmA8EBaF0rXw4-w,AHQSq5ZdYVQUleXgPwHHhg
0,x2WVTlJMP6K7lazP5oWJhw,JaJDxNxLsV4h_Nkt7HsMAA
0,iw5R82pJbbzCc6n9VeWTiQ,4lVR4qfWaX-wn1v4EakF8A
0,nZzADkQR4sOLnIEXmhxEsg,2ZaldC7ird5-K9sSvK6tIw
0,MsTkAFo8r_wvl5Xxxp91sg,OwBgQo86CL2GmGX0OIUEEw
0,VWOqHjDUNVkrYeMR9j069g,KzGXMHnlrknUhEjNyD8yZQ
0,vAJtq7R5V3MavV9_Vm4dEQ,OwBgQo86CL2GmGX0OIUEEw
0,w9e4DjgSuBg8IqUtOSDyUA,xNZj9zMVY7NizZyBn41BvA
0,hGQlIIXf2bcMBipsyO2iQQ,Yh0HF45_lVXa6gSSKsJY1w
0,0m25_tAgVUBIjr4K_wmR4w,DoHkrJJVPffu924i6MLtcg
0,qbDL59oUlSYspOods3-uAw,OwBgQo86CL2GmGX0OIUEEw
0,JwzBI1-q2bgD-MnxDmC9FQ,qdKCj1XsTCgTql1iuPB5lg
0,zsOr4r2ZbwggazAhlKg7Yg,71UVaCN8AtyovlqoS0Hixg
0,WrGto5Sk0rPhlPY6vGhuRg,j7LZM6rf4Bf33exo6XXKGA
0,npWHx0IXhL36gSebqilNwg,pOCjLcWQskQjRPi6zdLvAw
0,YV3r967RdK4qcgHUVg2LVw,yFxxhrdtDfmNF4xcXeem8A
0,JhF3Gz3helP-6p5wcqg1FA,mcmOeaoHlryrtogjd3tooQ
0,wU4cuVh5u43d9HxwcZBZKQ,vVLLNrqhvrkVXfIIW9Etag
0,PFgqgfEfy34Fm6cbVzL13Q,aiJg1ucX4IoeWFwKTNZcsA
0,Xi_mJuTUojWp0fhpbGwQmA,DvKVx_Em_UkG2NPeeKSJzg
0,DqSB2F-buy7Gp91h9EnpXw,bn0XzKxBRBWvnHUMg5cz6g
0,G4eN-jR8YOTaLCyLrk-yHg,L-NBC1etnxAvHP_u2xo4Ow
0,rwE76XWzpbkOdWPsndrMKw,SwDn4LYC7uzQMmIz8RMBBg
0,vmQtQB8bZIBWzWk63ilUbg,FYOPKSHyRVYwqjNayJdIPA
0,4_HszM-E5yuUwTmvMVL4ZQ,JaJDxNxLsV4h_Nkt7HsMAA
0,XY57cSQsSXoq73VcHEWPJg,qdKCj1XsTCgTql1iuPB5lg
0,IQynufhEi1y1_7PRdRewng,2y2LhpdlHuGU6bkAHFSoQg
0,OkDAkB3DuhEVZt5hleWg0w,pOCjLcWQskQjRPi6zdLvAw
0,iGjIGQwTSeeibufZr5ptBA,pOCjLcWQskQjRPi6zdLvAw
0,CUyCE4sDsVKDh9hHpaW3-Q,qCVbvgYjJkdsrSN71Ra0Ew
0,5Z_vLzaquvFLVl_q2C_U3A,iWyYWFXrOvyoxIvUPf8OuA
0,5L8gVGn7NR2-xk1MpF3rOA,AHQSq5ZdYVQUleXgPwHHhg
0,XTx2whMcy3NkdDk3NIQ_EA,L-NBC1etnxAvHP_u2xo4Ow
0,F1OSjj7L1sjKlsCE2heC4A,iWyYWFXrOvyoxIvUPf8OuA
0,OyKFW7BM_InENZXPhiL7lw,jwp7_9S5IslgXnA7udfkYQ
0,UT_z3l0YoYZkdvZ1Xl8i6A,R36Rhjk95Jh70scUravEQw
0,lVnNQcS5dAK1OrTxTGZ_0w,jJKvRg2tYr7qWP-VxdjCTQ
0,8NL-fGwY1gPlFltnPdYqGA,71UVaCN8AtyovlqoS0Hixg
0,QIdX08ipkxJNVO7Hkh0a6g,pOCjLcWQskQjRPi6zdLvAw
0,uL6q0gMqIiFjeL4OQH4qUw,rwPdi2Ept5LcVYIRUjj53Q
0,qmdUZ5JPQJcaOF_86IWgOQ,ElEbumta2ujV9PTx4OGbVw
0,3l7lh1p65t4sZtQdCASTmA,z-2pRvQXAWqcZdLW2fKj9g
0,EUbsdRcNiTc_bZ3gVY0MoA,hJ0QkeOdQ5y7MTmdR9NO1Q
0,kzL9h1yX1r5sMOC3iSYIcQ,qCVbvgYjJkdsrSN71Ra0Ew
0,zlyd72tu_-nx_4o4cOxZ6Q,SwDn4LYC7uzQMmIz8RMBBg
0,g192aMqI9XaFnP4_l8jZAQ,jWmg60gRRnNhaHQyc2W8Og
0,3oL383b0tmpY1aTGCzoTBg,jwp7_9S5IslgXnA7udfkYQ
0,M-t3J6FXFc1KWZGR8Dsj_A,71UVaCN8AtyovlqoS0Hixg
0,2O9964FOjjGRny2Et1ZpSA,9pPK-EhpT9jkC7WXdtDM-w
0,lxkAEsKZV00GgWYlgbtPgQ,ElEbumta2ujV9PTx4OGbVw
0,EOOTzsZ56UjgEZWBs6jLgw,SwDn4LYC7uzQMmIz8RMBBg
0,lU85MW3_K04-AI654RvlrQ,DCJefHxEStVHnX8acaq0xA
0,noTZMOi41bZmOyN7Nms-Zw,cVWOVdiHpPRzuS2FSQUgfA
0,s8-NiYtruzF7Koqef5KjFA,71UVaCN8AtyovlqoS0Hixg
0,LhJKD7Um-QpwNCB7JnEuuw,yFxxhrdtDfmNF4xcXeem8A
0,IPrYTzIdunnMs6a6wMkKeA,SwDn4LYC7uzQMmIz8RMBBg
0,0EzYWXhyvpNfFakYORQ_Ow,OwBgQo86CL2GmGX0OIUEEw
0,IH9k6wc5XQnGlv8ABnKJgA,DoHkrJJVPffu924i6MLtcg
0,0Jy3TBjwK2nawMTe0QLsbQ,j7LZM6rf4Bf33exo6XXKGA
0,GZlBmTH-lOtBNpna7mAd2Q,2ZaldC7ird5-K9sSvK6tIw
0,nSBjuGOeXA5ECu3g0EU5xA,DoHkrJJVPffu924i6MLtcg
0,0cw08inROW0Une-SGLjnCQ,yFxxhrdtDfmNF4xcXeem8A
0,5bNUlz8Q7mNsmUPDA9kMzA,Qz6-OxFp9PhGwMZG5geqpw
0,CyKkNAOimCAVgqFxHmZU-g,iWyYWFXrOvyoxIvUPf8OuA
0,r8PZ_nydBHOLerdmitcOAw,qRB4CzTnQy6iOO4D1FT4kg
0,rNsAIYR31vLNIFBp4cFx_g,4lVR4qfWaX-wn1v4EakF8A
0,fLLZg0BeC6IZbPHd_J8-Lg,yFxxhrdtDfmNF4xcXeem8A
0,VRkJgZs2TXF-A1TRF6NdXA,bn0XzKxBRBWvnHUMg5cz6g
0,aFx5r6hs-TnL6sD_69fU4Q,iWyYWFXrOvyoxIvUPf8OuA
0,_Cx_p_SdpiZBIvFW6Bz3_A,Qz6-OxFp9PhGwMZG5geqpw
0,wSZIJKg97WUTMVpeJBZbZA,FYOPKSHyRVYwqjNayJdIPA
0,S8-ex3Ra2YZnrHRe7QwWUw,jAwmIPk8p2c2kxAbL7Ocyw
0,_xC4s-OptRiXMmWIY5SgEg,OwBgQo86CL2GmGX0OIUEEw
0,DLS7uMp8EZxSr7SxH3ZANw,j7LZM6rf4Bf33exo6XXKGA
0,Psr2V08yiptQoszC88PFUQ,rwPdi2Ept5LcVYIRUjj53Q
0,UbLpTN63mld8kseAJO_4XQ,mcmOeaoHlryrtogjd3tooQ
0,ahMJmzk9ZOFp7ARwyzaDCw,71UVaCN8AtyovlqoS0Hixg
0,xpnzBqeGkUAq3Zh6VbTnbg,z9xBQXT6Ru19ySOjdGDIqw
0,snr6LHqXzOd2_8eo4HgRvg,WM18UYsMn4EOwc1s1cCoAg
0,4VZ9o9AxVmXtGabBeV2z_Q,j7LZM6rf4Bf33exo6XXKGA
0,ieNN5d6Kk5qsLtCWcJz5ZQ,jJKvRg2tYr7qWP-VxdjCTQ
0,36QYPfL1nrRQ2qrsDmBYHw,-6eomXaFuOSKPsUbk2A3xQ
0,D5jg5fkqZnNrd3vuZ0Jq5A,OwBgQo86CL2GmGX0OIUEEw
0,o1TS4UmlLm1eU7bGgUQtKQ,pOQGEGN_UrH8rtKea0WKRA
0,PAE5pBC1NFaHxqO409CTOw,SwDn4LYC7uzQMmIz8RMBBg
0,-1EuBbAQu5onx395jqZg2g,mnyk_gnb60vFB2o6Y8c2Gw
0,wmMbxQtzYfh0xqxoojNBhg,SwDn4LYC7uzQMmIz8RMBBg
0,1SqX1vSlz5hi7IHmCKEwDQ,OwBgQo86CL2GmGX0OIUEEw
0,aiCM3rfDaxTyBQvHX1wGbQ,2ZaldC7ird5-K9sSvK6tIw
0,i_KBpa0Se0zKsD3A-WiD2A,JaJDxNxLsV4h_Nkt7HsMAA
0,7nNjO9FhusMk1tDf8YxApg,mnyk_gnb60vFB2o6Y8c2Gw
0,NkuzGVdnMcLkweb27kt67A,ElEbumta2ujV9PTx4OGbVw
0,26vKIep7_MgL7z_kD0Cl0Q,iWyYWFXrOvyoxIvUPf8OuA
0,nytwFeI0VCLJYruwMK1ezA,jJKvRg2tYr7qWP-VxdjCTQ
0,YUfTeXqUZvoSYGCYSRhyZA,mcmOeaoHlryrtogjd3tooQ
0,ScPVAy2N5TNJ1rs4wfRdRQ,Yh0HF45_lVXa6gSSKsJY1w
0,w6Pl84_CUcbygm5D3MmbIg,mcmOeaoHlryrtogjd3tooQ
0,zsSGLXC0KymGcdCnioWZ6Q,FYOPKSHyRVYwqjNayJdIPA
0,qhVunL4swwU7Gn-3WrdTJw,j7LZM6rf4Bf33exo6XXKGA
0,7acr39P6YO2mMG7vaMF7Vw,imCIha88DmlxaWpXScRkZw
0,ooVWrE1hDqo9SrNDjXN1Hw,DZG3652AxmIUGmlF-hg3mw
0,PA92cxZu24Lz526lAhdzLA,OwBgQo86CL2GmGX0OIUEEw
0,X8Rl6DHuCwHpPRIPI8L1Wg,AHQSq5ZdYVQUleXgPwHHhg
0,bqQeOBxxBJUlwaLlL5eZfA,vVLLNrqhvrkVXfIIW9Etag
0,0rgOJycq63NM-UMvvvZVWA,R36Rhjk95Jh70scUravEQw
0,7bF2o7HBdi1ik-fve_kn5A,xNZj9zMVY7NizZyBn41BvA
0,1NfBuBMbDklvC84Ura93ZA,hJ0QkeOdQ5y7MTmdR9NO1Q
0,0umkrv6x9Yr1Rhepfx6NQw,JaJDxNxLsV4h_Nkt7HsMAA
0,V-0vMckjzTAE5w7uYvVlHg,qdKCj1XsTCgTql1iuPB5lg
0,6vHilrXz7-tECDMi7JqWZw,N8NB7lMryKMMf6SJUvzYVQ
0,DVtTUfNggOVvMWypMV2pdQ,TU3rjb_t9OVLoxVJpwEhwA
0,0jsx8kmDB3I_-pshSeZZgQ,aiJg1ucX4IoeWFwKTNZcsA
0,kplZXCz3s2RQuCidE7l9WA,3omPdJWZzRAaNZU4vaovZQ
0,uiBhg0QOMbLXnes0fJ7qbw,bn0XzKxBRBWvnHUMg5cz6g
0,eAtslhsCS2Pur5cya6pAHw,0CeoONLXqseUxPdGerefOQ
0,aWbnhEimQlFy3KRqLpuxFA,aAPiZY_6_xb2qSMs0ABBpg
0,jfteMZxHrnziG0LUETvctA,L-NBC1etnxAvHP_u2xo4Ow
0,cbsy4nUsxJWUSF_w8I669g,OwBgQo86CL2GmGX0OIUEEw
0,3ZlPMaRSRKqWVuOITAiwRQ,sRJFxyCjZnmXuZLk6uKW6Q
0,im1udwp-vPpHC45UF9KFJQ,7NZ8Uq7Xtx4i7MR--1IjNA
0,n6zm6Deo2IzVth1K9OyP9A,DvKVx_Em_UkG2NPeeKSJzg
0,e-N42gOHHkllTObaXEPVGQ,iWyYWFXrOvyoxIvUPf8OuA
0,_NgSxwaKeR8FLk-NdbxOnw,0CeoONLXqseUxPdGerefOQ
0,gPDtby7pBdMzaPEZ1p8Jyg,mcmOeaoHlryrtogjd3tooQ
0,qXwZlZkqbcA7eyY2iX44YA,j7LZM6rf4Bf33exo6XXKGA
0,LKnWoppksriC7FuyonlINw,reHlvRPArBEo4RatrXZQNg
0,dcfKL7RsVPSdP1Qj3xafKA,fNd-tOJGusNDcT0Kqzikaw
0,ipBhkQpm2Pr_4Tgd6IcRGg,4lVR4qfWaX-wn1v4EakF8A
0,2EzYwsOn-8VcwN7SQgvTqQ,0CeoONLXqseUxPdGerefOQ
0,XWPqbaivOvtCJcoVlN9S-w,R36Rhjk95Jh70scUravEQw
0,oprkFaakjV8m1un5s22wlw,TU3rjb_t9OVLoxVJpwEhwA
0,bSfsqfgL8MUHbt2DfcCCdg,4lVR4qfWaX-wn1v4EakF8A
0,yA66RfJJbzw8qml4nFuvzQ,Jmk_N22L1iQ6-EZIlexqag
0,3qGOrbAzbop9tjXTtUonCQ,71UVaCN8AtyovlqoS0Hixg
0,AFFbIwvGRO67emz3qcbUQA,SwDn4LYC7uzQMmIz8RMBBg
0,YinVv-eUIQhvEtELNH-0Gw,Wz687hCcjVyHTCP-jd6U_Q
0,7VT0DwPeBy8bP6JG885KIw,vVLLNrqhvrkVXfIIW9Etag
0,WIgE4CDqzkGE_EGQh1JKOw,qCVbvgYjJkdsrSN71Ra0Ew
0,yU3L1zOobi_YhHptrEFZ-g,bn0XzKxBRBWvnHUMg5cz6g
0,0UR0dN0EdE_hcr9m3h_uFg,j7LZM6rf4Bf33exo6XXKGA
0,sbfr3E7VzEEyLdpsvM0Oyg,UgdwL5wCdaFe84wmXmwaFg
0,jb8Og0126eHpp1tjIDoKRw,-6eomXaFuOSKPsUbk2A3xQ
0,t9lzcLM-lSpndmeuOiBvrw,aAPiZY_6_xb2qSMs0ABBpg
0,UZ7wGBEGyMRDxJ1RsJyKnw,0CeoONLXqseUxPdGerefOQ
0,FWYEaNkwF5h1Ru-_B6JJlg,mnyk_gnb60vFB2o6Y8c2Gw
0,EY7oHWlBe2laEYTYo2yPvQ,hJ0QkeOdQ5y7MTmdR9NO1Q
0,F-qzgi8P6Gotcxe150859A,OwBgQo86CL2GmGX0OIUEEw
0,aTEnnoW802toRg9aFMcDIg,OwBgQo86CL2GmGX0OIUEEw
0,_qVe7SCNwoDVrVMaOzvReg,rwPdi2Ept5LcVYIRUjj53Q
0,eFvRaeozLrYbicW3Vehzwg,j7LZM6rf4Bf33exo6XXKGA
0,XCDdkuSH4mfgZxcNLrqpaA,KzGXMHnlrknUhEjNyD8yZQ
0,U0JgnY1zKFgR9QqhSOKi2w,iWyYWFXrOvyoxIvUPf8OuA
0,B3kJm3rKmNVP93_-xI5KkA,FYOPKSHyRVYwqjNayJdIPA
0,JHDJwgs5Ky7qEupzwP81Sg,mcmOeaoHlryrtogjd3tooQ
0,gslcDu__i0sDwWC1xfzXNg,WM18UYsMn4EOwc1s1cCoAg
0,h8TGBtuu9FPEkE_PLzPy3Q,AHQSq5ZdYVQUleXgPwHHhg
0,wSogyWzSBvDQZqe3MHeWtA,hN4B1kS8J5MQykKxrYXB_g
0,tgKsqbfSKI4yILLxta_Vtw,9pPK-EhpT9jkC7WXdtDM-w
0,h9kgOeowkT9HD6fJZ9NK7w,AHQSq5ZdYVQUleXgPwHHhg
0,o5mPNEGUI_c6wpEni23eZg,71UVaCN8AtyovlqoS0Hixg
0,dkxZLub6WZUgjeoC6cR-kg,JCXcdCGpqIRXEGzhPukdsg
0,QVa6xFGZ5XR593-16AhPtA,jJKvRg2tYr7qWP-VxdjCTQ
0,sY63d9LXw_Qw0dAKQQ2HMw,AHQSq5ZdYVQUleXgPwHHhg
0,cJMDWV2H0XEShEPfyDy_oA,DvKVx_Em_UkG2NPeeKSJzg
0,h9-DzhWTseYlSU24dG9GTg,jAwmIPk8p2c2kxAbL7Ocyw
0,P40ZcpgZ-oiBieTllshEWg,L-NBC1etnxAvHP_u2xo4Ow
0,x4jZrRh4iCi2t-8uJ8aPdA,DvKVx_Em_UkG2NPeeKSJzg
0,Q5qG_bs8owKEDxvLHG8e8g,JCXcdCGpqIRXEGzhPukdsg
0,zJSZ-k_CqIkEpn0Us5diZg,71UVaCN8AtyovlqoS0Hixg
0,Blcl_uQZjcFI1wuRIEuw2A,qdKCj1XsTCgTql1iuPB5lg
0,ttAgWYAtZfA1zbH3oPlWew,qdKCj1XsTCgTql1iuPB5lg
0,M4PfAe6oasd-hq_aaCJDKQ,aAPiZY_6_xb2qSMs0ABBpg
0,hOwbat_uXlP1Fz2HSt04-w,yFxxhrdtDfmNF4xcXeem8A
0,o8k09WJ7UzN0A7mACfqo1g,N8NB7lMryKMMf6SJUvzYVQ
0,4X6FSvaVTRLWSyOHyR6v6Q,UgdwL5wCdaFe84wmXmwaFg
