user_id:ID(users),name,review_count,fans
GtSnqNw5iAS0N9cCr6jNjQ,Clay,6,0
FZPUFJihnFFsw_pc4qQxeA,Stephanie,4,0
V-9eXIS-MkKSKMQNeNn_yA,Jill,34,1
hrzXxl0J78LpPu5vR06zrg,Santosh,7,0
TPzNmA9KqVOD49sEPjRrKg,Jimmy,86,0
tdUpnnP7qP9q7DyvQq4PGQ,Matt,12,0
rQ980zlOW9rfe63aPB8ktg,Stacey,5,0
wErpLSQlpWISDCfT0_g3Ng,Ashley,1,0
UtuE_kprApRlct1azVUecw,Juana,10,0
DBGhm-q0grd-n2nst8X9Ag,R,10,0
3Rn68vTvnGYlEz9pQvDmTA,Curtis,8,0
1SVTACOYv2IgAIwZIdIcUw,BJ,3,0
hH37wYu6p-m4BEDc_puNZw,Mike,3,0
nhn6cF-k0b31ynqO0ytSgw,Eric,3,0
u2EUEOfZBTk3W1JTCYPSSA,Danielle,1,0
WfTCikCSgdlk5KZ_yc9D8Q,Debby,5,0
otzPXr307GQffB5elxqGLA,Clinton,4,0
72aFkRhdT9xFgB3j3-eUvQ,Andrea,14,0
2i8-9VF8XAmLjCIFbSn67g,B,3,0
1t0tQu9VbWPlUn6bBzTasg,David,4,0
ICz2d_VeRJnxbaYSsmPffg,Jason,21,0
FOjpzVZGu-WidoE2qpU75g,Mercedes,2,0
acGFc-KK0t2zonJ3m7w6GA,Honey,9,0
4NFQE9nv_eHErWOkA0AvjQ,R,4,0
fJN2Au8JB7sK_WjyBYTnhg,Stephen,1,0
v4z86yLyC1FrTYfn8go5Eg,Susan,2,0
5cD72pCKmhHiJm_QFtYF1A,Cmmcy,6,0
L-4Pri2wcAblFslR_8kjEw,Lorraine,20,0
7Kyv5tyuqKQLJ1xF2DC_yw,John,2,0
bVUSWi16NVf2vx5rW2aHVQ,J,15,0
-1QrHxUO37oYoeGMtLxsDg,Suzanne,2,0
u92vkTKlXOs8C10p6XGLoA,A,17,0
pk27duEzOewnZnFoC1AeUQ,Alanna,3,0
4OgVk5a9PlzSfbBB8Ay52A,Samantha,4,0
FIJqzcqvNr5qTncagrpkXQ,Brianne,7,1
VxHKyX-BfgC5cSrie1n5pA,Tom,5,0
iI5hKzGOUF9h5L6ESTFu4g,Gail,25,0
TwFscxD3VrgG0q2yo7H4pQ,Kelly,6,0
5eGY3vuC9LSeY_Jykz2wqw,Tracey,5,0
D_E2bjX4IvhsNO9tsuOVKQ,Brook,8,0
1sLt4mjHD_y6Y50golyzjg,Jen,13,0
2Sqc6s-FFhW-TbBYPtaxIQ,Max,4,0
GgITCtR3zZsh84mSGDtuVA,Eternity,2,0
9hOl4R0qFLkQXlnY213-yA,Ericka,4,0
U0eUwTGWDBVdE67qVHYEjQ,Jenny,2,0
pyYL42Ie3PcIvuBMsZXB6A,Frank,2,0
hEdOraIU6oRbvIlqMArVOg,Nataliah,2,0
3WOmM-W75XmW4EnNa1dE5Q,Paulette,4,0
g8wFHf8gVcn5MzWb7s_b_Q,Rick,4,0
WWGMqnHruv8yf5Cx71Z6Cw,Brandon,6,0
xriUv3thhDjFBDFarVqGnw,Judi,5,0
rJ1SPXxGG1zGQ30Uh16Qww,Jethro,133,1
1Oquai2qU2noH32_rFD24Q,Carter,10,0
eTuzDcCoJWSVofd2MBH0pw,Keir,15,0
zAws4GD_WKYqlK1-AZ_DGg,Raymond,1,0
voCamP-4Dr5nSt5SCZomYg,Jason,4,0
zfJvTscAQ8djAo4DRBMsYQ,A,4,0
9WbUNgrTnIt2M1fwZuXK1w,Rhonda,4,0
2e1LmheO-RW0Ntn6_610eg,Rob,2,0
w0wLqJE2Waz5DZ1QHkWCWQ,Haley,3,0
3i1YJx8ywz_h_CVYcynN_A,Lindsay,15,0
JOqZ1h_CAtivW_rHyQJhMw,S,3,0
Nr6UKKBZPe98ggmdVNAaKA,Robert,7,0
IWx1YzvEYLgublIiX1hpVQ,Sam,16,0
TV0nc5fpGqA9mXaGqG3PEg,Ivy,8,0
gQ-C0b7BHZc1rCLQ2UZXoA,Paula,2,0
Jfj6WIp5QCtXSourAgTy4A,Morgan,7,0
WY80m3X4AyZv90yt0o6pGg,Rufus,11,0
0yY3GvJ77gLWwmi4w1_Vpw,christine,10,0
qPKXSYbE-aAOzSTddPPcrA,Nancy,1,0
Z4eOh1z__KNG8_4v5p5p-A,Kiran,2,0
PVOhm94wgK5YosXjcph3EQ,Ron,8,0
KrZP9pKVlV_kecf3XPDhAw,Kim,3,0
c6DcLo5pwkqHG4Mv6ZKR7w,Cindy,4,1
ODR_YwViSVCy8WrvwBgboA,Lakshmi,4,0
Gu7uKb-nZn93qQPdqd5B-w,Marc,11,0
Kw-ARjMoXRtHkq5Pdd3iHg,Rebecca,4,0
AgfirC0IsE9ko5-TVmXm2w,Bob,19,0
IMoOfd7OOFP46Z9ECvJ0mg,Doc,34,0
DNTPomi09MPq7tK9wSB-Sg,Anastasia,19,0
peepAMMJbi_NMYyix32QcQ,Alexis,4,0
waNV1fHYy7aKSePbJAbl0A,Jeff,5,0
sHvk_sx2PoPC8V1-rSshlQ,Johannes,2,0
709pliGSzM0DtWolgHMiVw,Daniel,6,0
AN5Gi-kM6DleXSdUHKD_3A,Priyanka,14,0
VzmEp3_yibF6749BmIdwQQ,S.R.,10,0
qThJcH0S_fAvVKGda5BM1Q,La,5,0
8gSMoOqBdtW764DzSXF2zw,Derrick,7,0
vK_2oDEQ77E0GT8uxzs-mA,Deepika,8,0
8_aJrFA62Q4sVqzt3RX1Ng,Chiaro,14,1
sdVCsRcjyi0jv0dCnd7sEQ,Elizabeth,1,0
s9sXh8wEBf_JQGgAuJ9-mg,Pam,8,0
DV3AvwGN3qvS9k7SWnWtkw,Jean,9,0
p3k-crvFJ7QuONEZjgJuEQ,Adrian,1,0
HxetIb96tQYwQVBa3AhP1Q,Jeff,5,0
R5liFr-NCr5cSp1LajiLHQ,Michael,2,0
iLFXf_R2wlIt438DSqhRKg,Roger,10,0
l0181IpnXFK4GQoNaNaX8Q,Michelle,7,0
1aWJPTw98SNdPim2YbFJPA,Desiree,8,1
qxIvi7rAFBrRyabcvLlZ8Q,Carolina,8,0
6eC_76ED3oApdaLh3PdW5A,Steph,8,0
WLnQgxNdfRLxfRPMgw3ilQ,Larry,32,0
r2nAdxZJV8lOCYWFxmhQGA,T,26,1
hw5ae3nw2eOam7_ShgwrdA,S,19,0
tdHZgZWwSSSc7Qge3bVMaA,Liz,2,0
aFx-ciiFnCnHGQvqs3vzIw,Daniel,16,0
pfs40mqgwqs7-45jhKs6Fw,Megan,3,0
cA7pHENTC7QP_nJqXbkLNQ,Andrew,5,1
Gcn53zDYlO7Oj-Vugv56sw,Jaquel,6,0
vaCVuX_nsXrg4xZDq-2F3Q,Naa,9,1
GA9E9WTO2PdsPQPBm3BrkQ,Wara,6,0
Ekjs41oYIFC4aU_uLzpZ6g,Marine,5,0
V6JdBtssVlY-f-47FuaG3g,Louis,16,1
WX9JL4S48kNt2Jnev1tAVQ,Christine,13,0
vUi0ogqtG3CCQjQb8hYBiA,Gina,25,0
hu349E0MvrrOU4sHYSwXPw,Saadi,1,0
csRikJwjuQm_gqZvG35nHA,Marissa,3,0
qoJVEFMVEtCHh77xdAwAMw,Kristen,3,0
9YH3iSRoV1KDbQ1a6FxFUQ,Gonzo,7,0
HDHEvvXOJgOmDpR3IrRhsA,Lacey,2,1
P33xWbF9Gi8ocRlVn6JKZw,Darrell,1,0
FbjMmXh0pil2Xek4C3mZJw,Alisa,1,0
DyOvogTxgsjPpBCUtUDkEw,P,4,0
5AzpquMD4iRSKgELSIi6ow,Victor,2,0
iKC5GhMfwEGijyCGFWSJ_Q,Tim,1,0
O9NsLHXGhDGmVPz6Z3nkrQ,Michael,5,0
QJPa6DkE43sr5roZ8ZxODw,Terry,4,0
oSOJvxHXV_YY5OF7qA7asw,Monica,20,0
AuNZzbXNpUHWkfQy0abE4A,Rahmira,2,0
F318-DXHEfz0a8zFjUNEOQ,Pam,5,0
LAA9ahgLDB1LVqclRnFLrg,Denise,6,0
ox0yLeI_oW9TMD1XQthKzA,Monika,4,0
3sva_eZx1T3pjFRM8_UYvw,Ann,4,0
AgG4sEFQocXdurpv8Ws3tw,Quinn,6,0
CFD2vS5SOh63KSIhu4tttg,Nancy,3,0
sbembwRrOenSE5sWbJM0Dg,Doun,1,0
gOVhBb_vn2857O2x0DsP6Q,C.,23,0
1v8_ybahJN3tp2CC_oG38Q,Scott,3,0
AgQ6DsIidHxxr7qzISgozA,Bradley,14,0
6AWyamEuZmDrKJEzP9iJyQ,Khizar,16,0
NroM3WccOsrpawBW9Mbqrg,Braelin,3,0
ECiTjwL3m4xejjenZfjXbg,Melissa,6,0
iPffLn-2jEGEAtjx1q_pMg,J.A.,103,0
SBvvPNi8ve7_eRPA9npMuA,Laura,2,0
nGH11a2trN4IT2kxOyyOjg,Laura,5,0
qF0de6k_cZaRiG6QW7hAdQ,Jeremy,13,1
ShJ2adk_ZAUshsUwysQ5Tg,Lisa,19,0
FMipuy_GEDfy7C52gZ241Q,Jennifer,1,0
q65PepgPyCW4QdStEyeFMw,David,11,0
A0uieHfI5Zt1wjce1A4d4Q,Ashley,49,0
UHc8ytWXH9M17tJ2WkpfFA,Sabrina,6,0
SqO-wZLUUICs5n4F4RqL8A,Connor,15,0
FcnbHI28SYDjx2fXYzZaHQ,Anthony,37,1
rGwQztCxzLkmGV7SLX3CEw,Ben,5,0
U-tbdC7hKW1210ElGVkDJQ,Miranda,2,0
NLETdLoOrcxLTFkufoAkFA,S.,5,0
adUlVuY2Uz50P1eugSh1rA,Travis,11,0
q1H9_7kRJt3HLiU6el4X5w,Kwame,19,1
ZIyBMfGWL8JCw9JDy-ahKg,Eliza,4,0
79DoN4_0C4i5wDRnaUBe6g,Lindsay,6,0
64fIJL3xUT4jPQvCv00i2Q,D,35,0
3Il3rz21Ka6VJCLJct6Utg,Ed,10,0
RrXPa_gFyoKhVryMUFK8AA,Stephen,6,0
u8wUhACOdTjAMyavbIRoTA,L,2,0
kFlBriklH3nEKyYZrL5xZA,Laura,15,0
-XwAh6slFzzqzmv3qKRZug,Roland,2,0
53euM386CxYFkSz9SnQQ2g,Violet,18,0
ySrmDP5hH_kFntVz7eDn5w,Youya,2,0
GBFKOXSn5RyQ7PJMWZ-LDQ,Corinne,4,0
8lC4aIPz84gMklJt5QVjpw,Bobbie,10,0
Doi_ut_Qism058kXVfiogQ,Kyle,1,0
hA7maU5H5cHjtUmOwNJA9g,Nick,16,0
hhNI70f5hSjh7Kwea5XyLA,Lisa,8,0
1oaB2N1udEiH68a0BPsPIQ,Brennan Jacob,2,0
wdcRTZ4WZXpb1cdwnb5aWg,Raj,1,0
mwb60LMEOJcZVSwMvD7U1w,Steven,6,0
kmN4NSCYtbHdUl3MLYZnhQ,Chris,3,0
FjCZBJOhWJp5hGGLIpIc5g,R,4,0
HlhkpDfPRcr_WYCOHX2LYg,Lisa,2,0
8LgEMqe22rAnjVStT-hWKQ,Tierra,24,0
zEcFKV0NQLT3yyMX8ex02Q,Markian,3,0
c7GQCkCp1dKxcb3oO9fkPg,Alleigh,1,0
4T9HxCSSYX2KVIghudfeNg,kevin,1,0
B2R2z-UE4Lou8l0K33CpGA,Sarah,45,1
B7dH1VzFUTtyr9OIeQ4G8A,Kris,4,0
Hx8SX2YvjuV29rCUs-jVYQ,Westminister,7,0
DRLBkYLl5k6G7A0AnJO53Q,D,3,0
2a6fSsxQaeLNw3abbc72Aw,Stacy,23,0
O83k-2h9vofXASPoWODCzQ,Larry,4,0
s4wpCx8lqDGk4l-btCBIQA,Kristin,6,0
Sa4bVsvKjrVNAC5lx51MNQ,Ralph,27,0
FNz6bLs2MVIm2x-9UXIBrA,Poyz,23,2
7EXABionePr-h1CbXcBJBA,Chandra,4,0
069l6Afp8wbSivYczwMvnQ,P,23,0
ggyzwZSFsaRTlJYasa5xXw,Kathy,3,0
03dEKb-2nCSE823pUviDig,Gail,2,0
oI7GaWM0imu8VDpGlz28yw,Jo,1,0
txzov_ot85CWIRjSOOqjlQ,Biff,5,0
dTuVLcrvh7CpBRdNYk0tKg,Dave,6,0
2zmBEKRgWMbLjSNPt5Lvug,Himanshu,7,0
RCPcatIGYE3-Rz0TO2i6MQ,Boyu,3,0
upJqrTensAIgj7YAma3N1Q,Biddy,10,0
KT-Nr3uOA1qy5DAXYIpSNQ,Phil,42,0
18_9QzN_t_5rrVAXSUbNvQ,Paul,64,1
O7M99yy5t3EDK395iIsPxw,Matt,18,0
cdXrhnrvgRxy3MGYsogLbQ,Stacy,9,0
BecgvlXWvSIuWXSzCMCxwg,Dan,4,0
ZDYWw5bOpYukcrLwTe_vBg,Deb,2,0
HNCS82YvuETstx3Bgm0b8Q,Amy,2,0
lcwz7nqFG1mfPH3IiRd8BA,Nelson,3,0
9k0_2DMXRuqcM4DDErd90w,Joel,1,0
AQnAYT-MHgmpGVJ_4ULwBw,Erika,4,0
SRtfFernNEBe23k1POQYMQ,Ali,4,0
On2_0NvlURPmvrS1R4hWXw,A,1,0
sAPqky7y7ZSnIY-g1UWs6Q,Luis,8,0
s3QnQciYE38cTr8pUy0sSg,Janet,1,0
ovGNOamrG2sCZrQ_blq82g,Bob,2,0
pIGsf0squU5a-IOdpNydoA,Brian,3,0
Tx0HMBxjNCTbGaMUOpacVg,Brian,1,0
2iCz0-WJfkohOpzSE0dXWQ,Leah,15,0
EQlKUAFwMfIuEnskot2NmQ,Kate,10,0
iFGdxdUEcEq0vP2hBOAeUQ,Sara,17,0
FS_sUERf66DjKT8aE2AEPg,Petra,1,0
HK9akBMxY9rNin-eqK0Bxg,Sandy,33,0
41Dhj6dR6JcIgLBABZuCQA,Amy,11,0
9iK95aWLWRmWGEd2MbgdgA,Liz,4,0
zpUCOCbjBCMY7dfp_se3XQ,Fran,3,0
pDWL9lOSVKvWdnjkT72fNw,Amit,6,0
nQs5dinzo96lJoycMA-xKg,Sunny,15,2
nZvKf0-mUc_pONFb-IGMVw,Qing,10,0
D7uzEvKLfX_v6StLrxhuPg,Adam,8,0
rcwOh_nJcK01LF5f6C5YFw,Rosa,9,0
Wb_4Kq2mpmoaF7dvTgEHfQ,Marilyn,20,0
A4nhy29NX1gNGsz6S7CG4A,Cat,1,0
3BXRUm3fSCvuwEf0vFyvNg,Scott,4,0
MsoP8MlMHiYetG_zKTulmw,Jim,21,0
_R1PlYNAIOqLf9HUM7nWJg,Cuevas-Santiago,1,0
CHRZ35RHyw-PyKwZFCV6Gg,John,10,0
079rJKXkWHCX24mizEKYpA,Charles,1,0
urBcpG3qu5S8no7-gZmTQg,Mary,43,2
iwVXpGgLjmcTAcueAFk1xA,Pat,13,0
o8upxbZJfv2WNTWg_SUmQQ,Reagan,5,0
mfNcqaSUAHRSYG4AA1zhnQ,Ryan,2,0
dBRBSz6oXQSvoG3Un6payQ,Frenchie,32,0
aJF1iFqvNHra3xkmiC4WUA,Angela,4,0
uoje8sCvMm880Q-_S30qyA,Christina,19,0
g0OcxELfsxPg7oTEAEgmRg,Camil,13,0
YKaWVyd55CK-Urk_FKrLng,Ramona,5,0
tzZRSNmggJqMqQXvFDq0uA,Sunny,7,0
3BNDd8D4xz-1EGAg6K6ANg,Bruce,3,0
CKKh5mNjqh6lF7zmVkm0bg,Keiva,4,0
w-I0LImGHg6_GG8sbRmMyQ,Shilpa,2,0
GaUdcGr917FvXR_2_8fi3A,Ronda,5,0
6t3faI9U6agxNAybnfd8lA,C,16,0
J16RSpYmrXSTkAUSrmx9lQ,Orien,3,0
dbYyM6wSYiYtDvajNl2CZw,Molly,9,0
I8FyWVTbS3JFJ59a1RweHw,T,48,0
V2AFxRPj4w_-WfLJ5EeclA,Gary,7,0
FvtcpeVplstjwfdeCMfiiQ,Josh,6,0
eDCJbbrl212PeRrLS2ewhw,Carol,1,0
0Do1bST7D7wVfVFtFhQudw,Jason,13,0
xXKCrg2jFXNrZKAElgRXHw,Victoria,33,0
XRgbgXmZKFbQdzCqd6MNAQ,Raven,6,0
YOx7bYiVUhCTbs2F8IqBhA,Dakota,1,0
tUTxzI17yUTCit1vUgMirA,Ronald,2,0
-Ahm-EepwR9l4qbtH3BQFw,Marcus,2,0
VQ16WuM8p8PlRfllZtPxSA,Sue,5,0
JRCoulo6PFSlODfmkY9iQw,Gallegos,11,0
Psiog2Wgn4kpS_srEsxR4g,Joseph,10,1
WiRlLvuJhveTMcOu5J0dlA,Steve,10,0
dnWTWgbtZsytLHtd3pq_Ug,Joseph,4,0
ykd3YGg8LRypXyMcoGrVyQ,Ron,5,0
epkk8TvStnOrQfwzegGUpA,Gustavo,23,0
XDeFZbIjcjgLvYRZhoQO8g,James,1,0
YeH08jkfoB5KkSlY2vuSXw,Lisa,4,0
zSPbgNHKjk2jm0PSvIFNeg,Timothy,4,0
-f-_U8oAB2YDAOzT92MgQQ,Justin,3,0
OakNHl4K4SQ4f4Kg1kRPoA,Jenna,5,0
Wh9JJlXBMxbK37gzQrBidA,Allen,8,0
Vbh2svwKWXZxSy8DsvGSww,Steve,9,0
4B0-cFVejZgfvHVWnG6GqA,G,6,0
le77lOq019ZcezokYzPWRw,Cara,3,0
k1rcT9Tgx9XaIY38g89Low,Kristi,31,0
K20DTp0XiEDx7Pfeu_70AQ,Scott,12,0
b-yZt9RZ6-10MSNMM3ozGw,Ashley,2,0
HHoyyW2ExndjvxwVDCVHAw,Sondra,2,0
7UoftWlFolhx_E9BaUDFTQ,Mike,1,0
MKjgT3mKmg6Hp3Yxvlk8yQ,Myesha,27,0
kOpCKkz99qBthXVeP-2Pyw,Stephen,16,0
WZKRNwkaMA4FpmCKGZndjQ,Jeanne,2,0
kV4Ebna3q2GVduvjXnXx1Q,James,1,0
0ghfGsztV-cfziVF3me_Og,Sophia,4,0
asEQdgsOS8AFnAX_Uh47ag,Nicole,8,0
LgaUKd1qSHk9PSXXI5UnKw,Peter,7,0
dICnYYkEDDLVrF84DJsmSg,Nicole,1,0
gwpdCrN4CUeR_kbHOBKw2w,Holly,10,0
cdoa4CLxHrOPS3dk9BsIPQ,Joseph,1,0
YZ5MmKovfk5IQDUKnr9YzQ,Amanda,6,0
wZrwzxnrqHfuo3qZNOeiqw,Ellen,28,0
9wnhACFu6Abj1oGkgGJTdQ,John,1,0
wVsSPJgRmL5s2A3NrKWUVw,Eduardo,12,0
xYAXeDJYrtU6IMw0pmU5qA,Anjan,2,0
1mQC7qnCgknISW83Lx9oHQ,Zoe,71,0
tPDWkrWOLEUzqhAou89IZA,Bill,5,0
1ptSaFyy978xCDxe4hWCJA,Pinky,1,0
E0KiQiEGzJ1gnZ8YLQPDWg,J,5,0
53e1LaeHPS1CiUtbmzWAOA,George,10,1
vjHUWb8zpvD9dph_YAlLCg,Andrew,1,0
FZ1Tup9zBvAqYpsvnoUSfA,Giovanna,1,0
G6U9d5ocRB-hslIOQrg7sg,Sophia,10,0
uJq25JHoXc3-qp5Qa8zVOg,Peggy,14,0
NqQHN6a75z8qRjqqhh5bog,Juste,7,0
f9XkGwOSFZs3CCRl7NPwaw,Ed,7,0
V3s1JdxjeDR__4km44NnuA,Gianna,1,0
pb2qTGQaLOBi9qiJUokOtA,June,3,0
ZqxWTfuIznoDyZtz5mulDg,Koala,12,0
g_M7dpxagDDYfu3kNhe9jg,Ed,2,0
Fa1IXuom3aP8jwFN_5zs9g,Pedro,9,0
Z7lgd9b_bwKkd1GK8dyS_Q,C,20,0
nroE4Wr9q7ZzebG3VN6yJQ,Frank,10,0
aVN-Zz2mg-EOukZKhE4EDg,Suzanne,15,0
cV212aYKUY2Mq_9C0b8U0Q,Robert,2,0
9E6qvGWpZwGzcnWOHWIIbA,Richard,2,0
8xw622iE1c8irXXss-x0fg,M,3,0
a91yg6uyC0A3GOsp1uNcfA,Leisa,7,0
E0KQo2c6N1JR8WJ5gMXREw,Katelin,5,0
CVvMWkJdn96LVbjJRS_15w,Mark,4,0
J8P-qCnReBuQWPEOI4AT2w,Sheryl,8,0
bN6FXBuqAkAHojtL8SIudA,Shanta,3,0
IvNnPu79E3UVuTEn4LqVnA,Jim,7,0
qijptTjr7pLe79ubxDWMPg,Jillian,14,2
NcP3eA3UFjL531zCuN8HWQ,Prashant,8,0
WUvFxUg52P6ej4vjdHyKUg,Tom,7,0
vjj2VVFmuLa7ic4gjHd76A,Tracy,4,0
TmOwEMwajAkVqSlGybsxLg,Betsy,5,0
jNv4DIVocQDqxa1bHvgOEg,Christina,5,0
-oN787acK_QMtKUccJpRgw,Mike,27,0
lN7NTO5S-9U7t-OFB8TCiw,Vince,17,0
sb8Zx7q4AdcJLjkvkz1eGA,Kristine,4,0
Sa2QPguMIpxrW7i-0sTkxg,Joanne,7,0
PW9yTZQ9P6xCJTTLLDS8WQ,Helen,6,0
Zzz8sx4HCgVRgwf1cQPqMg,Robert,5,0
ZvFcAigfgQqghr-SuS0juw,Arthur,1,0
dvw6FZEOANjnIwwPo5yb9Q,Jim,16,0
aBy2W7vXJytpcuvKP_8kDQ,Anonymous,4,0
yBMSFdoChQX-94dlFe-AlA,E,208,4
oWNkmU_ZukcdVhvaJRlt0A,Erin,2,0
5EZEQsr0cSHTaKOelvhxDA,Laura,2,0
sTGQpP2pFtcJBSBlno8AUQ,Russetta,2,0
Bwuk4YJTCLkfMLOMqRrGRA,Alissa,3,0
oyF0DREnmk3KLnkxNCYb2w,Anna,12,0
2Ds2G_koZnfrI-7v4cCWeA,Aaron,5,0
R3vsWQj_THeBzTHy43G8rw,Rich,38,0
WlCmEpbtzSiWxEvZFzfbZA,Theresa,3,0
N65_frgerZ3ypbfieo1-0Q,Andrea,2,1
wDuJBAnb2YZu7Zx5q2tXSg,Kyle,14,0
X8bFjD0hBeRacbuZbHUgUA,John,3,0
3IwHJFXiWn9V-BYVC0DtZg,Diane,2,0
Ph9IoGkV5PPNg9cLx990HA,Kevin,11,0
SL3cjSZHDTuTOpAUQI-iJw,Matt,1,0
LaPxKJCZcp2QqeIfKSrmKQ,Philly Photog,7,1
uhnCg0_G4eFG8BPYIVywhA,J,4,0
AdYRmgl_nhl2jnu4X3ZDmg,Katherine,7,0
9ddSG1rxV81hMNUW3H1IFA,Rob,3,0
Gf_0Ez6VNPKPym9omWvysg,Charles,2,0
l0IDBwDpi7hNRJBjjl0iLw,Dean,1,0
lK7oheBMnpQcfV7bf0ZaNA,Barb,1,0
yRBC7sGdLPZAIxOxEwx-zA,Rich,12,0
hZWD568M4-Ay5IC2RyTxZg,Shannon,13,0
3glj8AfeK1ssvRcXp3bCFg,Kelly,7,0
Z5swiMYe9m1LHTAW_RcoPQ,Majd,5,0
LI90Aml83LsgGJdio624QQ,Jen,35,0
x-_s67WN1mxwrzm8Q1b8yA,Jill,8,0
tMgGwnSgaMo4HSrvzVANCQ,Marvin,4,0
o1cckaiNLCY2gEIjJsoZng,Maria,6,0
s4kwuhcfASiFyGlNHap-PA,Redro,17,0
eGmdBdhlY24VNuOE5Rgo_A,Karly,2,0
moIjtZybPuYgLPxiEJLNVw,Ian,8,0
itQcQ3XNgAhXjvla3DK_cg,Kerrie,5,0
W_lxzq5I3lew4iproE1qJg,A,4,0
5qJDUG8jqejPfW2h4e5efA,Sally,4,0
zRLnOWXgV_0LuxZyTeR-XA,Bill,5,1
ksPvPtAYlsbQiIfQrfLA1g,Yem,18,0
Fz90PJYPviAmNt4YIVdvCg,Mike,2,0
RLfoe_Pksl-5Y-68K5fZFw,Claudia,9,0
3od9o0uCCXH56OsjqFQfnw,Sheila,17,0
QfRBvXY3ob_Q8EK-Ky2Rzg,Kathryn,3,0
hknsQ5sjN_ZNe155IFMSWg,Aristocrat,4,0
kd63vE6o55mDttfRKw1HRw,Kate,8,1
p_L_kk7r4faMc6R40ls3BQ,Alexandria,1,0
IeZlMgqQ0vwM2rTVa5E3VQ,J,22,1
LFrrALJZoZAOPfv2u8aBog,Lan,17,0
OyYVX5bl5P0G8x94CX1vfQ,Ethan,1,0
lkD0FX3rb1Hz9m6YIefy8Q,Frankie,1,0
xJx-SlaHs_GT7aRL0i32PQ,Tina,8,0
vDbwCIb9FLgQCLv6SgOqKA,Matthew,1,0
BreUN0onVnAQgHrXiDUqWg,Elizabeth,2,0
tU4EwsoCBDRNuz83lTDydg,Linnea,5,0
o_IjaYjpeRHZzcb_9NGpRw,Crystal,3,0
uetyCKEdbL1RJvA1IAcNCQ,Colton,1,0
oO_wVYrqC6G0KB7esn3t4Q,Susan,13,0
G0jzMotrSyFqKetSJSjp6A,Barb,8,0
BjmE1rNHp38xfzu-UctpvQ,Blake,8,0
vXgp5BDjIHXgJtARm7w4mg,Shannon,8,0
55hXLZ8buq3PY7vyR2AhVA,Courtney,3,0
BSZbpzbtSBxQdj0jWvaMvQ,Gina,4,0
suJkSlssmXDdqDlVlN1Uqg,Liz,1,0
06-VmOn6o2AFXZNxuRsDpw,Kristi,11,0
-4gfvHsuGQNhnW2xXdzqXg,Lucy,7,0
iYSMvv4-Mdb4y6IpniW8Yg,Lupac,13,0
-jNFMuZVa-V5iPJHRUnO8g,Lynn,20,0
lbR9UNxXspTSrVEMmpewDA,Stephanie,10,0
EKFvSoHY3PJJJ9ErlHeYGA,Marcos,5,1
uGWMmr73iz9mKIvRUKjJKQ,Emily,1,0
JPEx60MY4Y1o0hKkwMIZYQ,Jess,10,0
oMdNvb_MI8x4aNGvLxbyxw,Ramya,8,0
gAmys5fe-llGk2fLl3Cm8Q,Jim,25,0
Quv24ABlA7Zf-IbSs8Zf0A,Arianne,1,0
0WuEBEP93gDpM-7Tkpe7sg,A,4,0
nk_SqEpvt__yimnm7d3nDQ,Amarah,4,0
GsmRLj7SVt360pvkdnI_3w,Cup,19,0
6Ggs1iAO4zo-xQRmwTEV7Q,Todd,1,0
ueeoeOmXo9Hc3AR-JOU2TQ,Jill,1,0
WHxtMqGiVMNAHHQYgcRO-A,Andrew,4,0
SbqpvAWbjkATTj5LYyzXIA,Whitney,21,1
IVnKazn3Fj0lcls2h04fyA,Lisa,4,0
JN3tLcdOufKkGQ75AEvAoA,evie,26,0
7hxJlJhRmRpEFkOTGXqQOQ,Neha,22,0
PEcqrocW8SFm17RvKqHxrg,Brian,2,0
Mjc87RZxJdCEluVqlXmZ2w,Too,5,15
J5Wb2J4ci5Ew_dmhs_9QPA,Lindan,57,0
5yXF6mgAx9PR1ToYPVjvDA,Casey,2,0
RdsBR1clhViau5-SwTw4yA,Adrianna,3,0
P6IBL_X7C9qoH4hLDLHG0w,Wendy,4,0
ctH42LxpwF2AoInaQpXeVw,Fakira,5,0
PVOUglL3WNvmMaEIzgkv1g,Donna,2,0
vTYXWdR0fVghBh2vZJ1MhA,Sydney,6,0
KsXSWRI9QBq6_s0yYr6VqA,Diana,2,1
s4cOEb2JF6ttuNe9_asYoQ,Beverly,13,0
zjdMuMC_aYbkr99Z92qXhw,Sue,7,0
zkxTqv2LnM7e0NRclYLO2Q,William,1,0
154zIJvbkc22E5RTv1gjVQ,Melissa,3,0
byS7gwSdeTBtKE-lvyJ9LA,Shirlene,5,0
E7dAhPNYkg6Gw3OfXbTZ7A,Mike,11,0
Xc54KukdfdAc8EOKHd3z1Q,Robin,3,0
H18jkrXai0MN2AQTFmBy7Q,Ameenah,10,0
DPCYAm6pNR2qz-A-GObLEw,Gretchen,5,0
grY8L5SodI_6Fb2HxN4WjA,Lindsay,6,0
MiWMRrIuA1mSlLPNxODxrA,Jasmine,2,0
wPQgATtZEVxy--fWAR_6dg,Ruth,14,0
G4XhtMOL_9sQImx7_p9h1w,Amy,9,0
e9h3BAHrlTZpDeDKrzdwdQ,George,3,0
FHKGq1ZX-tdr6OuabFUV5w,Gregory,1,0
h_FVEv8imMgNP2iuaYuSOA,Peggy,3,0
