reviews_id:ID(reviews),stars,useful,cool
nloEmV6gzpPUWmf6Fz5hXA,5,0,0
E3itPEki2aMecoYXul5LmQ,4,1,1
cPS-8eSwFrTNH8w6Qc6upg,2,0,0
TjosQ7Gw5Le_xGpXLT7XuA,4,0,0
L1p5RCXidcxrKyohVMyOtw,5,0,0
qj7KbfT1VU3UkXW65pLTTw,1,1,0
ypJo3xfkDlGnP7MqHOKO6w,4,0,0
mKDirCHRN5okf456AgCoDQ,1,0,0
nDjNR7DX2BGj24ObVJ9rGg,5,0,0
srwVASbztfTGffbIB8PniQ,5,0,0
b5OCRtdvBJA5tpXgS7GMlA,4,0,0
gLf4QsBSSPrif4HO4FkE1Q,1,0,0
d20A2amOkYAVS8Whpvku7A,5,1,1
0b0sCYJK68AVkJQBCseZhQ,4,1,1
t7BKMWOwN-LgZ7HdL8T4HA,5,1,0
OR8EB14CUqz8_lxgfvOQLA,4,0,0
BBGCEoI0AJsmkjlzL9h_FA,1,8,0
wg0BJtqfvgWnkpJxXs1JpA,4,0,0
-JlMkcJ5jRlLpDYy00ei4g,5,0,0
vjjZV3lifsmzfOwj76DDEg,1,0,0
xoUzmCK8d_Yk4CzEK5L08A,4,0,0
KYMz_KWi7C5J8QyRFcZFqQ,5,2,0
-_EBLB0o_sd54vcw9SaVYw,5,1,0
8_gppMgXthe86is8bUkMRQ,3,1,0
6A8sANRGIWuSGpLwO8AXNw,1,1,0
oEfVMTMvHXSGlKi5ltoR9Q,1,0,0
wyVNKQOmDfRg0Ov7a7KqcQ,5,0,0
Ddh83RQOiV_-OfNO3Usg7g,5,1,1
KycL8ng3GEE-DnzdpPqRlg,2,0,0
QOUFBwHV05fy2ybMJr_02Q,1,0,0
LNaHfEmuW-zrFMKyqreBFA,1,0,0
BH4nk82rOypVcy8tOkxnxw,5,0,0
UmfKdtFWQBwf04dpBvlqlg,4,0,0
oGeXr0niCW5p-Wdn3l8O5g,5,1,0
-BbwdKx0gEXBiXwe_JjoEA,2,3,0
zRhZ1wYxRIvD51rba_jLHg,5,1,0
goPgobCA7ZMkSA7kphMHWA,1,0,0
cDrJQHtSsoBjlHNxAHvlQg,2,0,0
d9Y2KR92FNRiVk-dCVDCzQ,2,0,0
1-oS09sY5ro7z_mTGLjwIQ,1,1,0
iMfiG8iGWUYyze-TeQMWqQ,3,0,1
kyg4ur96sF1lFl93uLTvRA,4,0,0
10r-M7ccY-ttrwG7yG_fVQ,5,0,2
K118TLOWmZh8lv8WY_1ztw,1,0,1
X_m9HYevPu2al2DehT7xKw,5,0,0
WriaV3Yf5Fqcx36oMbt29w,1,0,0
O5_Xk4ZvWxWUkmqNZiF_Xw,1,0,0
Oc3a6_Ame-9zjpI79Qt04A,5,1,0
xgOPIsFh9i7n8G4MMEcSIQ,3,0,1
tRjM3Z9Si5sOG6e7Q1XQuQ,2,2,1
uX_SNyIwpxdtqPvwJCoY6Q,1,3,0
MphFrv0YCrsCouiMgon2ig,1,1,0
KEAFTE8y-UTrxpmj7mUGHQ,2,0,0
4yNCEQ9wxQxVmPfUL01ggA,4,0,0
dsC9aLu9U52jznsunu2yag,5,0,0
6pHnXbLrcR54J6e61wGVWg,4,1,0
c1pNqVt44gCBK2eoiLUwTA,3,0,0
66aCPZcQYptWMdlSE7h_gw,4,0,0
19BQoHRZNUADCLgZ8zi44Q,2,0,0
na20dAHs0ReivQnlnj2Y6g,2,1,0
DOseMYepO25C1F6kmD4lNA,1,1,0
q3BfSg3B5eDZ884u9ID-6w,2,1,0
U_eQPx69WCZ7CU-w_r6mOA,5,0,0
5lKAS3PseUJjsITqdS0GFw,3,0,0
baGHUeFhZ0xpJ3F39jvy4w,2,0,0
l78x7vdSjIOefqbCyhI50A,4,1,0
JMwN2urq7OxCA8SaCCnPaA,5,0,0
jsREbgeuNTySPebQ51HC9w,2,1,0
KojG83hG4nTAUu268TrsLA,5,0,0
QwGckgdT2eQEzw_UT_MLzA,1,0,0
pKkxLqyI4UxKu5DmWIZ_2A,5,0,0
nCxChoBmhn8CnzmfMhTWrA,1,0,0
dpjvfsMxJHkm5x3oWpV6oQ,4,1,0
vCi2fvjoDfkBkmHKHV0Xcg,2,0,0
5yVB-V75dxhcExb3PrEVJQ,5,0,0
DMZmiDmr1nRQXEKv36S6QA,1,0,0
h1-2Zxiu0EysZ-GV88eTJw,5,1,0
gTvzLO4Ke4iRISywr5i6Cg,1,2,0
bS-SVBuy9YpIQr8HUCJN_g,1,0,0
01mAZm5XXRqGQHG9FzRZ-A,4,11,4
DINWpAEfRxrQjCBFAkl68w,2,0,0
J8fIdUKmlQXlHeN5TuIGPg,5,1,1
h74RrcUNMClHB_9Z51LQlw,5,0,0
UJ2ZoxaInAePjL38DQhF0g,4,0,0
pRer7CsOGxN2A04JBUwivA,1,0,0
MS0lDpCBs5rgwmqQQrC9aw,1,0,0
1axw79Jxl1FUUFrHT9jDyg,2,1,0
ljA4fS24Wv4Y6yOOTMQusg,1,2,0
B6m9iI9QqXlljRAMryOlyg,4,0,0
paRKed8NscYadtTOtyK6DA,1,0,0
7fhxXQutkKu5cRC2ATX23g,5,0,0
xZBLzupnIK5AAscHrTiXHw,5,0,0
n54L0l2peayoCveGO-3QbQ,2,0,0
C26VoCB9twgxGRvvkVKWVw,5,0,0
U6HlReoPaFQCrc1z0zBf9w,1,0,0
lOjiVMCQ89MzqSnZ4XdXog,3,1,0
MZgE4RoWrxcAHwAa8bdlcQ,4,3,1
hjhmSwsUy_LLUGV2OpKMqQ,2,0,0
O5e_ebb9zwOzL7pgTGDWYw,5,0,0
_oKkye6Og0Jq5Tnw5ewuow,5,1,0
P6Bqk_SZX_ihb9Bygnfijw,5,0,0
umC10ZYC3Z1KOiNcDCA3zA,5,0,1
yRlpUYgIriZwOjx2G_dQTg,3,4,5
TNp_ksLqhp8buodCKbRbOg,3,2,0
xn_AgQ9eUyVvtcSwCfmpdA,1,0,0
6CrLqqWthjKcnhRG3mn09Q,3,0,0
c48eTCg6MSqhFUo6TEhrbQ,5,2,1
8R2iTjPKopai1SBZX9Lo7g,5,0,0
KdZbaDKHvTqQ7zfi3BhcLg,5,0,0
VYRUxyFcQE5N0_7YAJuIkQ,5,0,1
UXId1NaDJxQDBB4114oQ1Q,5,0,0
WZIJhr0probabF0WSkjGLQ,4,0,0
jBbDTRzTf6WSV61wDNW-0Q,1,1,0
rymIiZlRWJlyK6XNsLWiBw,5,0,0
YUiC12pOxJqH6eW8usNTbA,5,1,0
aSFIpv82221Q_iZjwyC39g,1,1,0
qdrNFOcBpr_LtTCA6VE7Eg,3,0,0
TbdEnFNsvq1lc7uTvDwFdQ,5,0,0
AFde-9euglsnQsk3wneDHg,5,0,1
2FBndGmdUJ-7h7qwBH6Mvg,4,0,1
t5Q4BMHfa5f-lLT3FT029A,5,0,0
cfZi4G8XKsRJBezyuQQFJw,3,2,0
QMi_IRKdb9DxAJxFucbwSw,5,0,0
rJf7dh16A1FpHQ186BVduA,5,0,0
cWMvyJztdnfcYQQsv49AkA,1,0,0
lzyS6SQHrTu8FWH4t1g7Bw,3,0,1
UJEZ7UmvzZmDA6I0W0dwmA,5,8,4
mXfv0R-qqTgALClBdV3mHw,5,0,0
vSN3JDJdBu28xZVwGuH-Dg,5,0,0
KmbCMJ8ArNP-_wZXcEsPsQ,3,2,0
WebA9Fa8EYoyFgcfBi-XQw,3,2,0
QWNBmvr6ytNG7i_FUrsnQg,2,0,1
44lW6muUsKYjRVwivCeP2g,5,0,0
zX2Vr-f5eGPs3HBWtaZP6g,5,0,0
vEFhPXZylK7yLQuuAAxmvg,4,0,0
8hkn16fpLwMvlvm2zNFJng,5,0,0
LIWIVUQiXh8DfvXLeTdUow,4,5,6
jRCn9BHSRWZVNP6jjWNmuQ,2,0,0
zIcNFcakuxjgg_TRV_7IRQ,2,0,0
lMKM58F_GtF9-LcZmuY3ZA,1,0,0
rd9Rqff8ZVlwqVsLfqORXw,5,0,0
8tlPLPpMqsSGymjP7dapmA,2,0,0
-ABNxjhdd8eP_6WhGSnN9w,5,0,1
WUZ2_EVxIpJCNJhA5GkYgg,2,0,1
qRBEFaUq6Plksx50aO2Whg,5,0,0
2ruOKh8eAeqYB1sooe1Y8Q,5,1,0
SnZZtmpqL1L33SflGnLFBg,5,0,0
WeI6WjU44QYeCrFg51bcng,4,0,0
PFAVA80so6LGPHb7HRCy7Q,5,1,0
SHKUs3jngFKrtyxtVruVWA,4,0,0
oBhedhWQGbonfCCym6OK7g,4,3,2
-IeOqCjz2xpmFS2BCZM1Tg,4,0,0
JJXIA48m16uK3Jt2Emcy1Q,3,0,0
E9R6-DUJXdMgYApquJx2lA,1,2,0
7oNerBdch9Sh9x_gfz9Y2g,5,4,1
kuo5I8RlCXoPNtW0xzVWzw,1,0,0
PEoyZ0FWEkAR7pI7YHP8kw,5,0,0
pJZkiT3XsiSQVjzvHiTbkQ,5,0,0
kI-7mg2nQrXH4tvqWfmthQ,5,1,0
SHAn7UPLWAF5_d_dTaSiEA,1,4,0
hDVhp6vIcX3EL3L7_zvs4w,5,0,0
CUh3r05jk6BeWKhUL_n5wg,4,0,0
cSE91pjevSCpu63iNnYs-A,1,1,0
0bB67lvJBob1a-UipwW1WA,4,4,3
ajZBcISiigM2FxGmIE6qoA,3,1,0
cqTeCG4bKYV-ZGURwmQaUQ,1,2,0
W1UCvxMWBWrN_U7pLMbBGQ,2,0,0
63ZFGpsvmN9jEbTm4TelXg,5,0,0
pA74rt9Hh29ua0qWZy1oPA,5,0,0
8ne_fP1mfk7GQA2GIlaTnA,1,0,0
oaEDOhTildYagCHkPLfplg,1,2,0
00E81du2Jn0nIlrQJEo8lA,5,0,0
HaPkpGc7XvTTJiKiU6LBBw,1,0,0
hNcPBNOZE058nyGZj7Nv3g,3,2,0
0nuOXscPM5iJzzmnGd-FIw,1,0,0
fXau-9owZl6KSdLPsIBucQ,5,0,0
F9WeUnAra6pZmJGXFrvK2w,4,0,0
IyFniuMWp75FNd9SOUnRFA,5,0,0
yqEGTB2y1OkYJzdEAaU_yg,1,9,2
glNCuQHBFk0l6JrODvHR_w,5,0,0
kb6zPafTFtwzSKug0bhJCQ,2,0,0
negBThaVTDkJ0ZbskNIHaw,5,0,0
oWAVLyMw8DnYP1J5g0s_og,5,0,0
-224F-fqDP8TyHzFDE0I7A,1,0,0
MGLWTBASErpYk8vkCQfzOg,4,0,0
wKWCc44BccPwgjdD8-SwIw,5,0,0
bnyDZaWyTfrr7QlIdXr1HQ,5,1,0
ugBIyXGVB4eizW76A56Oag,5,0,0
GLHZ0CkzdANZFVZ9v_p0vQ,1,1,0
vxjgKGs8C3KVZiSrjWOSkg,4,0,0
yyZH_mp2aMn7dCn52UUGSg,1,1,0
Qk800DIdCdpORDxW6uKslQ,5,3,1
H1osqYIL2-u6KKHyFuvqEg,5,0,1
y8hwTeG9dkEcbgGd_GDUsA,4,5,0
UTeQnYK18nRgxBtKvw0Cqw,4,0,0
Erwhk3pIwfFpq9gcm-pw9Q,1,0,0
v1Y-T8b6ZJ75O9rm50sGbg,3,1,1
oUK5mw3cehZtOG47ioQQWw,4,0,0
tkVByjm7bz3wbpXr0yTSSQ,5,0,1
crMw4x2dqK9lSwClF1KJpQ,1,3,0
kRFMfk2wNDx-v_OtPp-_8A,2,1,0
-pduBX1u9SouxMXySPG0Tg,4,2,0
GmsyWUAOGff7l4mv5ppBsw,3,0,0
vts_oZjOQpnvkDLJRU659Q,4,0,0
7nAXTWQXdDS7fFT-YsrHDA,4,0,1
eAt0C_pQkEz8HlcZd0Xs0Q,5,0,0
jkOfvHj50bf1M_U33UqDXQ,2,2,1
OnTq1SFiQp4LYLRwLhYnMg,5,0,0
S3RCNGepyKhFns9DTqpPGA,1,0,0
nLyqO-rrRDUrRNtvqBeQ7g,3,1,1
JBNtmjmpp0AkdPm_432whw,4,4,0
ZHlUnkcIeDqNhButBvbZzw,1,0,0
uUhtvfqbkEZcuoZrITBFcg,5,1,1
6aRfZDnPHkI-EdkNrG2_JA,3,1,0
p48vSLDKj9tFX4Z4Us-UFg,4,0,0
R88zTR6fyjGlW00VCB6KfA,1,0,0
BJD_30FoNRLxyS04xsencg,2,2,0
OFirqLzhUI8DOb6EAjISdw,5,0,0
IzSWU_98oliE8Gj_8SxC9A,1,2,1
_Qbant-yticIKiom-PXI5Q,2,0,0
VkABy59nq9VwzkQb34W9_A,5,0,0
iAAwio8edBZ_bvlJk3g2bA,5,0,0
XsVkwO6iEKrp-zo9qhqM8A,2,2,0
Q8k0CzoH104sjklwPMe49w,3,0,0
kYXZVKIiyLuERut7p4hqsg,5,0,0
Or2rUP5-c4XBPepN8iJEaA,1,0,0
cnCluJu4QJlbE9n1xytSow,3,0,0
r9Ka8Xd-1XJ2_dkDlEdIgg,5,1,0
Or_aPok4EpJ7lkJKvzO_Eg,1,0,0
A8J7MsHqcDTekOA_LQmwhg,1,0,0
HQC6f3l7AGa4czD5YEWRoA,3,1,0
3WHryQrpnHrPGvA-jNsfDA,1,1,0
oS4X_7M4-Mo5fEa9sdKu3A,1,1,0
DxtFlFdSMUTSgY9qva9Sfg,5,0,0
u4IlZOtFk2nWlfCqKwqoOQ,4,0,0
bkdNe1lxeNnTeQ9oHoH8XQ,1,0,0
ImCf-36MIGEQdl0HgCnLxA,2,0,0
PkGWC-ZQsAR40HReVnaRhA,5,0,0
3GFQBpZlellUAmuEb_OOCQ,4,0,0
WMQaiQKD-uT0cAnSucLc0g,2,0,0
VEakChLjq2DB-NlKrHovvg,4,1,1
b4PYpdpo-UdZPeCAL7O7Yw,2,0,0
dR0U-4ZqCoqlWRngWg1uCQ,5,0,0
kVt1b-wdbJqs3Gvbj8HwoA,4,0,0
oUAK2ewJarR-JfLEGlk2yQ,1,0,0
DNgqLKtb5oMcRo2hMn45Nw,4,0,1
Zya3YurQEzEIJKQGW8YNiQ,2,0,0
HjKfP31zbYRYA15_DGyaOg,5,1,0
L7UCrRUNQGBcscVh953-yw,2,1,0
u6a-HgwScjQONSGBlBZ_cQ,4,28,20
5gqyBACXAx1p2GCADm8oUg,4,9,4
mIVL2L9SnHrbswCrNViukg,1,0,0
se6fD5Tff539zRAlIU6U2Q,1,0,0
_NIalhPDYtIdyFcJePrLCg,2,2,0
sMdDBJams2tJlCyCBkUtUw,5,0,0
Bfekqz7M2N_Q33ojxr3lfQ,3,0,0
pOVkvgiqsYXuceqKBtM3pQ,1,0,0
H-bWHcsD4NUsMMuuu5xMbg,5,1,1
f6rFeaWVPIZNf7x1L5KYnQ,1,1,0
MZ0pdiG_ebzliZttqGZb1g,1,0,0
CF6zGd0_iS_bDwC0cdw32w,1,0,0
eNtkGQUb3VFx6EvQsFf1KQ,2,1,0
RCDkCn4AEghHDnBq8HeGlg,1,0,0
6ChYkGOMKWhgfSudJE-KMA,4,0,0
D5UYlADcwxpQwgT96n0NcQ,1,1,0
DgzhukHWWfKd5fUYMQHHAQ,1,0,0
SKsg7upc9u-7PFil1kBDyw,3,0,0
3p7fbAWReyTx60ohyiWjdg,1,0,0
BGpyQY4q-XLHUKBv-QIiuQ,1,1,0
1zQoPPS7z6IZ54YNO1OHWA,5,0,0
CxgAKJP6PHNcSXWa_9iFyQ,1,0,0
2G5cSfxPOr5dOLh7QksS2g,3,0,1
MIrKowj-CGxOH-xXxV9v0Q,4,2,0
rHcmhfzgmbpwc-pvyiVz7A,2,0,0
xGriFxMVu-01z2L9HI012g,5,0,0
zb_YUVKyqeQ3yzvAQ-gJwQ,4,1,1
z8Y3M--hra744N_RSjtCGg,1,0,0
6nidCRTL81D_fj0-v4Mpcg,4,2,0
vv3SHluuCX3ZufU7qF_WuA,1,1,0
QhN4xSQchWse2I3JPkEJEg,5,0,0
Hbk9RelZ8KjVSstuopVE7w,5,0,0
HN5tWz9iWjncq29STioObw,1,1,0
nzap8LcMix2AGpd3bWrUDA,2,1,0
xKKujvCjV6_09CqPUvInhA,5,0,0
hV_gzTIs3UhQjZESrkiXtg,4,1,0
9XaW58B2clRaqNKh2DFRTQ,3,1,0
GyTFTgLuKdfzY5F_nHjaTg,2,2,0
4N3aGV8SIMt8nAAa5ABgHg,4,1,3
SgDZH8-wamSMk_M6pbVMKg,5,3,1
cBaICLzx-aApIFayt2R6tw,1,0,0
To2dBuQyFY9kAFXalbSmDg,1,1,0
AKLjOo1ohhbqDOO1ocSllw,3,1,0
GWekXCOnI6tt4RSJPUQYmg,2,2,0
aJn3g4EuBMkAhL05xPSabQ,5,0,0
MBude1QsQ1Ms7BzJsh3tsA,5,0,0
WXhG6AsxdEYOBIfBH23-Fw,1,1,0
AOfMY_xADXKp18D72QmuYA,3,0,0
D1mroC-sbDI6ukXRk2T64A,4,0,0
yyFQyOLUgn-ikieZ9SRmMQ,2,0,0
19MtonLtteX-JW6AcsHAdg,1,0,0
XsiQbJdGlPmAbjUd8Zjpsw,4,0,0
vkou9QAVVD9pxQ4XgWw0mg,4,0,0
MvCzVSjA4K1uO58MbPbWEg,1,0,0
7eayHFmx9v2oel49fimciA,3,0,0
ideH8Cq5gn9eN49SmOzyIg,1,0,0
Jt7fyreUGSaUgvkYys9LTg,5,2,0
0AoyKMNt60jATl665haOOw,1,0,0
RsSKNvdP8xpIGbPYHAQPFA,2,0,0
IfapktSNNuw4DzGTEIy8sw,2,1,0
oxOR7IsvRzS9wjmVc3w0eg,5,2,0
47dTMRWpq12VP6p4wqYLbg,1,1,1
-8VerT_zTF5akMMhSyo5NQ,5,0,0
OA-PUVAM0nwJDNdDfhkCTQ,5,0,0
TxF1XJEtEisq37qn-yb4jA,1,0,0
q5jPUJGsNmMIHV4qU-J6wQ,1,1,0
3SCw8PymGfkGaGbnZ-xIwA,5,0,0
dmvrM1C7QCnuD_OZmINLGQ,5,0,0
WnXgFg7IOEIVD3C3IbWoYw,4,1,0
gZF_l6SVRLswTZDcXzfWsQ,5,0,0
tnYTnfEdfm8DCC5tnaqLRw,2,1,1
Oqn7vpoFxQNNoYFcquiLnQ,3,0,0
A7bzqakGz_PG3S9ijxy60Q,1,1,0
gVRJn8VH7yKx_dcU4dGgOQ,5,0,0
ttDqnjt5ndQ_Wy6rMvc-tQ,4,0,0
EAWUgv6QdCnR4djCwLd1Gg,2,0,0
JrxELFRn3IFNmHMJYwT77A,3,1,0
JZvB3k8_QJ-ODs9xQuInrg,5,0,0
BrS9n2dq1A2GZzjx3UgNMQ,5,0,0
10cTSS41E5yR-JIiIPxZLg,5,0,1
3pocy49P4HVqTu-FsMljMQ,1,0,0
2Kbk6KoeFUUgjasj7vlouA,5,0,0
hMOV0ONLNGCti0w_Rhf5cA,4,0,0
xVF-PtqRx2npUwoGaEIzZA,1,2,0
kp497CzE15SwiiZOC9XcvQ,1,0,0
bgc0KKZLu_7R_e5AJNvePg,5,0,0
5uHyNDlPWH3-yXzt-8Lzwg,5,0,0
NClugfLDP_mMN-YgMIf3cA,4,0,1
8_y7J_HjN8VioVS4FptJRg,4,2,0
bPiliIqzdfesDQM77O6O8A,5,0,0
QTHhD2XKj3pNmOL6UVOdxQ,5,3,0
7Ae9DXmGRJaO0r7smdY7Gw,1,0,0
FJDbk7MrvVQYig_IKh9dLg,4,0,0
W8FTan3kbXGT3Xb_Q53ylQ,5,0,0
v59LzDzS1BXxYiUl8b5vAA,5,0,0
1vNEMA7VnViEAdGqcXU95A,4,0,0
X6gaRD2vqvl3YtPCPQWRpg,5,0,0
lO7nPl75nDbTUquBARGpUw,1,0,1
Pi0ri0KLMs1Yxhb_rZ3LJg,1,0,0
8XLdWETBfXVcnLf3VVf_Og,5,0,0
RTU42UYUDWWkHtzRkyIg0Q,5,0,0
lyKm6wzUCvub1S5_oCejwg,1,0,0
n1Zy4dbl9p9gxliP5ZCUGA,5,0,0
59hY4nvTicSTEhfkiL1WiA,5,0,0
2HBlXNXhZcoE70PcGVLe2g,5,0,0
BTYIn7P0ugkaMz79r7999w,1,1,0
TsTIH46lJgWgzzilqIdYtg,1,3,0
mpwb-ZWq0CVxbW--wSMHlg,1,0,0
WhDTbDGtz9qo_qTcLlpU5Q,5,0,0
NexEkcObusFxN_K43Cvi3g,4,0,0
7mbHhbG73ryLNkfBGQK0Hw,3,0,0
8qcr6gTEDgFJ8XJzsmjlqw,4,2,0
YJjB8K3iWAX0wc-cWAJcgA,5,0,0
q3MyFh5CKrnTLV5DJ4APXA,5,0,0
otm1VlHsTMiHp-ruDP59Zw,5,1,0
AUmpeSI7KJGzBfifA2ZmYw,5,1,1
b8eLKpzAM4ZmPq4iKF6dsg,5,0,0
9dPGPVWZTsw7F49JAxKWxw,2,0,0
nBRZwe-HzQdzMQVXXGyqIQ,5,8,10
y4ae_P3_ytJeXK7KvcsHCA,5,6,4
atnTnXk9OMH8A8SoN_nRUA,2,0,0
Oz1Zvsyd84HI1UxxKhgVtg,5,0,0
XI8PZavL-YnoO2vNPyEQFQ,5,0,0
aWQ6hzfpCDPLIZDXWmqrug,3,0,0
oS_e4ccjwcOBmemSps_E9g,2,0,0
XXbLe7c3Y2J_7xyWkqSu_w,1,0,0
NLfboCPrgMcG1cu17j3XTQ,1,0,0
qakn0eCfWq1cLj_FIEkU0g,3,1,0
PDH7f7nO0FP4kdetqPy8tg,1,2,0
DAMWqsrVbuGzP1wO5fKfDQ,5,0,0
Sqy_UwWStc5813f9QGZNgg,5,0,0
Nm8uo6te5i7fbeXAEtRJKg,3,1,0
kbDj9SF2Pc5GiI2-5uUgZw,1,5,0
Z_ofLSiDT8m4t0t2tfWyvw,5,0,0
17MoJymFDnd_Rc-laBk7YA,1,2,0
bxdy1KLXDSMl6zBlEC3BSA,1,4,0
otNDU7brNUiRKvpvCe-6Zg,1,1,0
2SDNSQ7DDKcadOZG7QietQ,5,0,0
IseOElMO-FmalyVMj-GHDw,5,0,0
5RXFVyjrerdGnZOx8XVDHg,2,0,0
bW3WDWmC92JUYt3FUm1lXQ,5,0,0
vs5ovrAcgKOpbIIQfLwlyw,1,1,0
IjpQSemAxWaOtv0U3cCJOw,5,2,0
lNdTyOuI6vjmN6ctMBCm6g,5,0,0
TsXvdkW-pylQ_XiCaG1RcA,5,0,0
7_ikh94lPQ7gojhGPcZkQg,4,0,0
6uyB9TPYLTc1tcX9jy5T9A,5,0,1
DlDoozed6AB6WZA_CdWcSQ,4,0,0
_Olqwa1n8FOB5skqflnv1A,2,0,0
A7LZazBYKwE4FZijZ5tVNA,2,0,0
950CIhBaRR2NefvJgNwDwg,4,0,0
ZxNbdwI4b6hbSv0MCI_1JQ,5,0,0
Dt5kH6hlXyGPKIK2OAqK-g,5,0,0
LYSqOGDLQ3DauKsM2OeiSg,2,1,0
4n8zK8suR4aaCcTy6EGeAQ,4,1,1
QXCw53-WuZ620rxV0zGsHw,1,0,0
HJMrJWqHLFsuFzr2bnnG2w,2,1,1
8sTOk2Vgrbi8Ww_cBwO_Pw,2,1,0
1fEz3uNnXXNdN5hjISVBkg,5,1,1
CFFCUEUba2eOT4RCjjjdAQ,4,5,3
VQ1Y9Z7JmxsLrGaplEY3xA,1,0,0
pMQR9YypVvZbqLQVQXwNTg,1,0,0
A0LgV8mrrI13eUOobZZvFw,5,0,0
KFZMcMxzkDtw0_YbL-l2Xg,1,0,0
P1rv3lTgSXiXefNZ6XpaVw,5,0,0
dkkA62gBmsArLOO9OboZTA,4,0,0
CIL4jVofgg-jpK8S-APeGg,5,0,0
aWZSOjFznMxTL4a0bFcVmw,1,0,0
tSBSKVz4TnNjXuLFnXylOg,2,2,0
cs-LK2ogkEmXJJri6nbpPw,2,2,1
gmpNh_auZ8se0uO0R7c0vg,1,0,0
e22P5eRjb28Tx69Js8oDug,5,6,1
SM6jqZ0FPMQ-GSy153COzQ,5,0,1
NRe9Nd7FItN8cFRVgQm-dg,2,0,0
c7l0MM5-r_BsD8gCas7R3g,5,0,0
yGNR--cYDr4OpvINvN_CXg,4,6,8
mefbIp-ZN9I19XQv-ju6OQ,5,0,0
PNTe8h4IEgzAQ7Ha0DZWbQ,4,0,0
sYKwcERm6jjKht2DEh8WTg,4,1,0
Uo54gLkD6XzC7eTYebMjuA,5,0,0
VjidodyYyOzH9d5kUYVDpQ,3,0,1
TuIihntLsk1EajCqmrm0Vw,5,0,0
KyU3Tl4xucJ1lTr8dTuWzQ,4,0,0
IZPc8_qMMmnfwvKXgld9_A,1,2,0
IgZDxdRc79sxx4w3dAHHxQ,5,0,0
kLfP_E9SntOcS8vE9IDEuQ,4,0,0
VHfnngw_GmX1U1H8f7eDbQ,5,0,0
kC_bGQJj4NWI7vUNIgvxMg,2,0,0
8ue7HYopnREWVxRcbqr5Fg,1,1,0
DQ6ksDuoPwai_C1sa7RE-A,3,0,0
zFGMpwGh67dK6wm5bLZR2Q,5,4,0
OT0-OiQKPhDlxs7oqxqC5g,5,0,0
nI2n6ScPOdijmLejGwiIsw,4,3,2
QJKDLQhnwkYu1vwaBojuCA,2,0,0
YO8SjPs1fiAjHubdh5GzPg,1,0,0
aFBAhFVVnj-oIiPDHbAT0Q,5,1,1
8B0Pl4PzSKTUVUH68_ZEzw,5,1,1
ULhdEcefY0qLYi9dABgvgw,5,0,0
gBmET0wwgiYtB3dfleXyww,2,1,1
gM0k63fkVGjPFuR_b0ZJYw,4,3,2
j5RLFvF0sQPb98MviuHgpQ,4,0,0
rBvero4-Mz36dsJmPa58DA,5,0,0
uv2X4_XCRHglRiiFjZr9RA,5,0,0
vXLfLuHQVXEyWwkA7MRoYg,4,3,3
z0WSmR_hxnar5MDo4txRLg,1,0,0
f-hVrgTpRG4DaGcx41pqHw,1,0,0
_zJtAMuaJc278-wOYQuOzg,1,16,6
57PwWJy4Yh9y6icFHzyyRQ,5,0,0
cFaUlnygk94-jAKWc1zikA,3,0,0
W871pokoV6u2tlS_64C7Zw,3,0,0
Nar0Y7K1ROw53NnLVYCpnw,5,9,3
eRUjpVouTqRfW7z2C6kDlA,1,3,1
SLPVh7jZPdXTCJqGvLB80w,5,5,2
YGu1c6EaW7TO-WtvWLLR0w,4,2,0
FT2R9sA0OVbpV-OshV-ctg,3,0,0
oqhMfMCcg1jz64HE8LjH7w,4,0,0
nkB4-VESB9U97fXK4f4P5g,5,0,0
0FJRu5cY5FF-5Tg2OktNqQ,1,3,1
R5D3kEA4gdX8_uwwROgbHA,4,3,0
tPpPCq8HV-FboaSKa3LomQ,4,0,0
4BoJcBITEhb4AUQUDSYing,5,0,0
BhQwEXjUULYs6Yj-wApbqQ,5,0,0
DXPQUo_AOt--0c7g8lTtjQ,1,0,0
6WzLugyhGIkwKbtSCSpyRg,1,1,0
BVjiaeudloRQaHFAmDWPNg,4,1,0
Kq1WbJDtOkrOuV0_aNZw7Q,1,0,0
Rq3AEi9IGYBxT14bs_TXWw,1,0,0
zZEh84LIKdPlv5JJZnbj7A,1,0,0
ynDWJ8CcJ1NmJbftgr9cIg,1,3,0
Fl3yccNYuiMouM-_2HzwJw,5,0,0
kheU9HfP8RFyZktQEOm31A,5,0,0
LNx6N_EDMdFeESrTJIN9rQ,4,0,0
BbluNIoh94l0yyEqumJXgA,3,5,0
QtLv-o6DGdptEzDfto-msQ,5,0,0
TvxUS1DPM7HhdSSwS3IQDw,1,2,0
aWUeMwF_I2BSoKVm8Yaxnw,5,0,0
gx-FDB36EcjJnR9EZe58cQ,5,0,0
vqY8_l4cJ77OhEw_o6brPA,1,1,0
kH4XUVmmidL1JrFuUvhz4Q,1,3,0
rvQPqIUX-e38HYdJGLQJqQ,5,2,1
p7l-1n5Ilq8oVhkAbxlI4w,2,1,0
f-S0woY1MGMcOBe5FRK7Ug,5,0,0
JJgJU6dFqwHXWBqzEk12ag,1,2,0
Mr8AZKTTLmmNNn8MEHTDRg,1,1,0
8mgdLsQ9KMF8EQ80CQxLJw,1,1,1
